"idIngredient","idRecipe","libelle"
"5","741","1 pincée de sel"
"5","742","1 pincée de sel"
"5","743","sel"
"5","747","10 g de sel"
"5","748","sel"
"5","755","sel"
"5","758","sel"
"5","761","1 pincée de sel"
"5","762","sel"
"5","764","sel"
"5","767","1 pincée de sel"
"5","768","sel"
"5","769","sel"
"5","770","1 pincée de sel"
"5","773","sel"
"5","774","sel"
"5","776","1 pincée de sel"
"5","778","sel"
"5","780","sel"
"5","782","sel"
"5","785","sel"
"5","786","sel"
"5","787","sel"
"5","789","sel"
"5","791","1 pincée de sel"
"5","792","sel"
"5","795","sel"
"5","798","sel"
"5","800","sel"
"5","801","1 pincée de sel"
"5","802","sel"
"5","803","sel"
"5","804","1 pincée de sel"
"5","807","sel"
"5","809","sel"
"5","810","1 pincée de sel"
"5","811","sel"
"5","814","1 pincée de sel"
"5","815","sel"
"5","816","10 g de sel"
"5","817","sel"
"5","819","sel"
"5","825","sel"
"5","826","sel"
"5","827","1 pincée de sel"
"5","828","sel"
"5","830","sel"
"5","831","sel"
"5","832","sel"
"5","834","sel"
"5","835","1 pincée de sel"
"5","836","sel"
"5","837","sel"
"5","838","sel"
"5","839","sel"
"5","844","sel"
"5","847","sel"
"5","848","sel"
"5","849","sel"
"5","851","sel"
"5","854","sel"
"5","856","sel"
"5","857","sel"
"5","860","sel , une petite pincée"
"5","861","1 pincée de sel"
"5","862","sel"
"5","863","sel"
"5","864","sel"
"5","866","sel"
"5","868","sel"
"5","870","sel"
"5","874","sel"
"5","875","sel"
"5","877","sel"
"5","880","1 pincée de sel"
"5","882","sel"
"5","883","sel"
"5","884","sel"
"5","886","sel"
"5","889","1 pincée de sel"
"5","890","sel"
"5","893","sel"
"5","895","sel"
"5","896","sel"
"5","899","sel"
"5","900","1.5 c.à.c de sel"
"5","901","sel"
"5","903","sel"
"5","904","sel (facultatif)"
"5","905","sel"
"5","906","sel"
"5","907","sel"
"5","911","sel"
"5","912","sel"
"5","914","sel de Guérande"
"5","915","sel"
"5","917","sel"
"5","918","sel"
"5","919","sel"
"5","921","1 pincée de sel"
"5","925","sel"
"5","926","1 c.à.c de sel"
"5","927","sel"
"5","928","1 pincée de sel"
"5","929","sel"
"5","930","sel"
"5","932","sel"
"5","934","sel"
"5","935","sel"
"5","937","sel"
"5","938","1 pincée de sel"
"5","941","sel"
"5","945","sel"
"5","946","sel"
"5","948","sel"
"5","949","sel _poivre"
"5","952","sel"
"5","953","sel"
"5","956","1 c.à.c de sel"
"5","958","sel"
"5","960","1 pincée de sel"
"5","963","10 g de sel"
"5","968","sel"
"5","970","1 c.à.c rase de sel fin"
"5","971","sel"
"5","972","sel"
"5","973","sel"
"5","976","sel"
"5","977","sel"
"5","984","sel"
"5","985","sel"
"5","992","sel"
"5","993","sel"
"5","994","sel"
"6","0","poivre"
"6","1","poivre"
"6","2","poivre"
"6","4","poivre"
"6","7","poivre"
"6","10","poivre"
"6","11","poivre"
"6","15","poivre"
"6","16","poivre"
"6","24","poivre"
"6","25","poivre"
"6","26","poivre"
"6","27","poivre"
"6","32","poivre"
"6","33","poivre"
"6","34","poivre"
"6","35","poivre"
"6","37","poivre"
"6","40","2 pincées de poivre + 5 baies"
"6","43","poivre"
"6","50","poivre"
"6","55","poivre"
"6","56","poivre"
"6","58","poivre"
"6","60","poivre"
"6","67","poivre"
"6","68","poivre"
"6","69","poivre"
"6","77","poivre"
"6","80","poivre"
"6","81","poivre"
"6","86","poivre"
"6","91","poivre du moulin"
"6","95","poivre"
"6","102","poivre"
"6","103","poivre"
"6","104","poivre ou piment de cayenne"
"6","105","poivre"
"6","110","poivre"
"6","114","poivre"
"6","118","poivre"
"6","120","poivre"
"6","122","poivre"
"6","123","poivre"
"6","124","poivre"
"6","125","poivre"
"6","127","poivre"
"6","129","poivre"
"6","131","poivre et un peu de tabasco"
"6","132","poivre du moulin"
"6","135","poivre"
"6","136","poivre"
"6","139","poivre du moulin"
"6","144","poivre"
"6","145","poivre"
"6","146","poivre"
"6","147","poivre"
"6","148","poivre"
"6","150","poivre"
"6","151","poivre"
"6","157","poivre"
"6","159","poivre"
"6","160","poivre"
"6","161","poivre"
"6","165","poivre"
"6","166","poivre"
"6","170","poivre moulu"
"6","171","1 pincée de poivre"
"6","175","poivre"
"6","176","poivre"
"6","184","poivre"
"6","191","poivre"
"6","193","poivre"
"6","196","poivre"
"6","200","poivre"
"6","206","poivre"
"6","210","poivre"
"6","211","poivre"
"6","212","poivre"
"6","213","poivre"
"6","215","poivre"
"6","216","poivre"
"6","220","poivre"
"6","223","poivre"
"6","224","poivre"
"6","226","poivre"
"6","227","poivre au goût"
"6","229","poivre"
"6","233","poivre"
"6","234","poivre"
"6","236","poivre"
"6","241","poivre"
"6","247","poivre"
"6","249","poivre"
"6","258","poivre"
"6","266","poivre"
"6","267","poivre"
"6","271","poivre noir"
"6","274","poivre"
"6","277","poivre"
"6","283","poivre"
"6","287","poivre"
"6","291","poivre"
"6","293","poivre"
"6","294","poivre"
"6","296","poivre"
"6","297","poivre"
"6","298","poivre"
"6","299","poivre du moulin"
"6","309","poivre"
"6","310","poivre"
"6","313","poivre"
"6","314","poivre blanc"
"6","320","poivre"
"6","322","poivre"
"6","324","poivre"
"6","325","poivre"
"6","327","poivre et basilic"
"6","328","poivre"
"6","329","2 c.à.c de poivre concassé fin"
"6","331","poivre"
"6","333","poivre"
"6","335","poivre"
"6","336","poivre"
"6","337","poivre"
"6","338","poivre"
"6","340","poivre du moulin"
"6","342","poivre"
"6","343","poivre"
"6","344","1 pincée de poivre"
"6","347","poivre"
"6","351","poivre"
"6","353","poivre"
"6","354","poivre"
"6","357","poivre"
"6","358","poivre"
"6","359","poivre"
"6","361","poivre (selon le goût...)"
"6","365","poivre"
"6","366","poivre"
"6","367","poivre"
"6","370","1 pincée de poivre"
"6","373","poivre"
"6","374","1 c.à.s de poivre de Szetchuan"
"6","377","poivre et beurre"
"6","383","poivre"
"6","386","poivre"
"6","388","poivre"
"6","390","poivre"
"6","392","poivre"
"6","393","poivre"
"6","394","poivre"
"6","398","poivre du moulin"
"6","399","poivre"
"6","400","poivre"
"6","401","poivre"
"6","402","poivre"
"6","403","poivre"
"6","405","poivre (1 pincée)"
"6","406","poivre"
"6","409","poivre"
"6","411","poivre"
"6","415","poivre"
"6","416","poivre"
"6","417","poivre"
"6","418","poivre"
"6","419","1 pincée de poivre"
"6","421","poivre"
"6","428","poivre"
"6","434","poivre"
"6","444","poivre"
"6","447","poivre"
"6","449","poivre et sel"
"6","452","poivre et sel"
"6","453","1 c.à.s de poivre"
"6","458","poivre"
"6","460","poivre"
"6","461","poivre"
"6","470","poivre"
"6","472","poivre"
"6","475","poivre"
"6","478","poivre"
"6","485","poivre"
"6","487","poivre"
"6","489","poivre"
"6","494","poivre"
"6","496","poivre"
"6","505","poivre"
"6","508","poivre"
"6","509","poivre"
"6","515","poivre"
"6","516","poivre"
"6","517","poivre"
"6","519","poivre"
"6","522","2 c.à.c de poivre"
"6","523","poivre"
"6","528","poivre"
"6","529","poivre"
"6","539","poivre"
"6","540","poivre"
"6","544","poivre"
"6","548","poivre"
"6","549","poivre"
"6","552","poivre"
"6","556","poivre"
"6","557","poivre"
"6","558","poivre"
"6","560","poivre du moulin"
"6","565","poivre"
"6","568","poivre"
"6","569","poivre du moulin + un peu de cannelle"
"6","573","poivre"
"6","576","poivre"
"6","577","poivre"
"6","578","poivre"
"6","586","poivre"
"6","589","poivre"
"6","593","poivre"
"6","595","poivre"
"6","596","poivre"
"6","600","poivre"
"6","602","poivre"
"6","604","poivre"
"6","605","poivre du moulin (mélange 5 baies)"
"6","606","poivre"
"6","613","poivre"
"6","614","poivre"
"6","615","poivre"
"6","616","poivre noir en grains"
"6","617","poivre"
"6","619","poivre"
"6","623","poivre"
"6","624","poivre"
"6","626","1 demi de poivre"
"6","627","poivre"
"6","631","poivre rose"
"6","632","poivre"
"6","633","poivre moulu"
"6","634","poivre"
"6","636","poivre"
"6","637","poivre"
"6","638","poivre"
"6","639","poivre au goût"
"6","640","poivre"
"6","645","poivre et sel"
"6","648","poivre"
"6","651","poivre"
"6","653","poivre"
"6","654","poivre"
"6","657","poivre"
"6","660","1 c.à.c rase de poivre (mélange 4 baies)"
"6","661","poivre"
"6","665","poivre"
"6","666","poivre"
"6","667","poivre"
"6","669","poivre"
"6","671","poivre"
"6","672","poivre"
"6","673","poivre"
"6","674","poivre"
"6","675","poivre"
"6","678","poivre"
"6","680","poivre"
"6","681","poivre du moulin"
"6","685","poivre"
"6","686","poivre"
"6","692","poivre"
"6","698","1⁄2 c.à.c de poivre moulu noir"
"6","699","poivre"
"6","701","poivre"
"6","702","poivre"
"6","703","poivre"
"6","704","poivre"
"6","705","poivre"
"6","708","poivre (très important)"
"6","710","poivre"
"6","712","poivre"
"6","717","poivre"
"6","718","poivre"
"6","720","poivre"
"6","724","poivre"
"6","725","poivre"
"6","729","poivre"
"6","730","poivre"
"6","732","poivre"
"6","734","1 pincée de poivre noir"
"6","735","poivre"
"6","736","poivre"
"6","742","poivre"
"6","743","poivre"
"6","746","poivre"
"6","748","poivre"
"6","753","poivre et paprika"
"6","755","poivre"
"6","758","  de poivre"
"6","760","poivre du moulin noir et blanc"
"6","762","poivre (pour ceux qui aiment)"
"6","764","poivre"
"6","768","poivre et ciboulette"
"6","769","poivre"
"6","773","poivre"
"6","774","poivre"
"6","778","poivre"
"6","780","poivre"
"6","782","poivre"
"6","785","poivre"
"6","786","poivre"
"6","787","poivre"
"6","792","poivre"
"6","795","poivre"
"6","800","poivre"
"6","802","poivre"
"6","803","poivre"
"6","807","poivre et muscade (facultatif)"
"6","809","poivre"
"6","813","poivre"
"6","815","poivre"
"6","817","poivre"
"6","819","poivre"
"6","825","poivre"
"6","828","poivre"
"6","830","poivre"
"6","831","poivre"
"6","832","poivre"
"6","834","poivre"
"6","836","poivre"
"6","837","poivre du moulin"
"6","838","poivre"
"6","839","poivre"
"6","844","poivre"
"6","848","poivre"
"6","849","poivre"
"6","851","poivre"
"6","854","poivre"
"6","856","poivre"
"6","862","poivre"
"6","863","poivre"
"6","864","poivre"
"6","866","poivre"
"6","868","poivre"
"6","870","poivre"
"6","874","poivre"
"6","875","poivre"
"6","882","poivre"
"6","883","1 pincée de poivre"
"6","884","poivre"
"6","886","poivre"
"6","888","poivre"
"6","890","poivre"
"6","893","poivre"
"6","895","poivre"
"6","896","poivre"
"6","899","poivre"
"6","901","poivre"
"6","903","poivre"
"6","905","poivre du moulin"
"6","906","poivre"
"6","907","poivre"
"6","910","poivre"
"6","912","poivre"
"6","914","poivre du moulin"
"6","917","poivre"
"6","918","poivre"
"6","919","poivre"
"6","922","poivre"
"6","925","poivre"
"6","927","poivre"
"6","930","poivre"
"6","932","poivre"
"6","934","poivre"
"6","935","poivre"
"6","937","poivre"
"6","941","poivre"
"6","945","poivre"
"6","946","poivre"
"6","948","poivre"
"6","953","poivre"
"6","958","poivre"
"6","968","poivre"
"6","971","poivre"
"6","972","poivre"
"6","973","poivre"
"6","977","poivre"
"6","983","poivre"
"6","984","poivre"
"6","985","poivre"
"6","989","poivre"
"6","992","poivre"
"6","993","poivre"
"6","995","poivre"
"7","0","1 kg de blanquette de veau"
"7","162","1 kg de blanquette de veau"
"7","226","1 kg de blanquette de veau sans os"
"7","394","1 kg de blanquette de veau"
"8","0","1 bouillon de poule"
"8","426","75 cl de bouillon de poule"
"8","502","1 cube de bouillon de poule"
"8","536","15 cl de bouillon de poule"
"8","669","10 cl de bouillon de poule"
"8","836","1 bouillon de poule"
"8","920","1 bouillon de poule (cube)"
"9","0","1 petite boîte de champignon (coupés)"
"9","38","500 g de champignon en boîte"
"9","168","1 petite boîte de champignon"
"9","210","300 g de champignon"
"9","223","200 g de champignon découpés poêlés"
"9","259","300 g de champignon"
"9","344","250 g de champignon (des cèpes de préférence)"
"9","389","250 g de champignon (en boîte, bien égouttés)"
"9","496","125 g de champignon"
"9","542","champignon des bois (bolets ou cèpes)"
"9","596","1 boîte de champignon"
"9","681","150 g de champignon (frais ou boîte)"
"9","795","200 g de champignon"
"9","840","1 boîte de champignon"
"9","906","1 petite boîte de champignon entiers"
"9","984","300 g de champignon"
"9","989","4 c.à.s de champignon parfumés"
"10","0","citron"
"10","6","1 zeste de citron"
"10","9","citron"
"10","43","1 citron"
"10","46","4 citrons de taille moyenne"
"10","63","4 citrons de taille moyenne"
"10","91","1 citron jaune"
"10","94","1 citron"
"10","116","  de citron (orange ou mandarine)"
"10","119","1 citron non traité"
"10","121","1 citron"
"10","131","1 citron pelé et coupé en dés grosssiers"
"10","134","1 citron"
"10","136","1 citron"
"10","141","2 citrons bien lavés"
"10","153","1 zeste de citron jaune"
"10","162","citron"
"10","163","citron"
"10","164","1 zeste de citron"
"10","187","1 zeste de citron"
"10","217","1⁄2 citron"
"10","226","  de citron"
"10","245","1 citron (le zeste)"
"10","249","1 citron"
"10","270","1 citron"
"10","271","1⁄2 citron (jus et zeste)"
"10","272","citron"
"10","273","2 citrons"
"10","326","3 citrons"
"10","356","1 citron"
"10","361","  de citron"
"10","376","2 citrons non traités"
"10","418","1 citron"
"10","442","1 citron"
"10","457","1 citron"
"10","485","1 citron"
"10","500","  de citron jaune"
"10","506","1⁄2 citron"
"10","511","citron (facultatif)"
"10","521","1 citron non traité"
"10","535","1 citron non traité"
"10","537","1 citron non traité"
"10","544","1 citron"
"10","560","citron jaune"
"10","573","citron"
"10","586","1⁄2 citron pressé"
"10","597","1 zeste de citron"
"10","608","1 citron"
"10","628","1 citron non traité"
"10","632","citron ou vinaigre"
"10","652","citron"
"10","653","1⁄2 citron"
"10","658","1 citron"
"10","666","1 citron pressé"
"10","672","1⁄2 citron"
"10","678","citron"
"10","683","3 citrons"
"10","703","1⁄2 citron"
"10","708","1⁄2 citron"
"10","718","  de citron"
"10","723","1 citron frais non traité"
"10","739","2 citrons non traités après récolte"
"10","757","1 citron"
"10","765","1⁄2 citron"
"10","797","1 citron"
"10","808","1 c.à.c de citron râpé"
"10","811","1⁄2 citron"
"10","821","1 citron (jus et zeste)"
"10","828","citron"
"10","872","2 citrons ou limettes avec zeste"
"10","877","citron"
"10","888","  de citron jaune"
"10","898","1 zeste de citron non traité"
"10","904","1 c.à.c de citron"
"10","916","2 citrons"
"10","925","1 citron"
"10","939","1 zeste de citron ou orange (ou jus)"
"10","957","citron"
"10","968","1 citron"
"10","976","1 citron"
"10","983","1 citron"
"10","984","1⁄2 citron"
"11","0","1 jaune d'oeuf"
"11","13","4 jaunes d'oeuf"
"11","17","2 jaunes d'oeuf"
"11","24","1 jaune d'oeuf"
"11","42","2 jaunes d'oeuf"
"11","46","2 jaunes d'oeuf"
"11","53","1 jaune d'oeuf pour dorer"
"11","57","4 jaunes d'oeuf"
"11","70","1 jaune d'oeuf pour dorer"
"11","82","2 jaunes d'oeuf"
"11","84","1 jaune d'oeuf"
"11","94","2 jaunes d'oeuf"
"11","101","1 jaune d'oeuf"
"11","116","1 jaune d'oeuf (mélangé à un peu d'eau)"
"11","117","2 jaunes d'oeuf"
"11","134","4 jaunes d'oeuf"
"11","162","1 jaune d'oeuf"
"11","211","1 jaune d'oeuf"
"11","226","1 jaune d'oeuf"
"11","310","2 jaunes d'oeuf"
"11","314","2 jaunes d'oeuf"
"11","316","1 jaune d'oeuf"
"11","384","2 jaunes d'oeuf"
"11","410","2 jaunes d'oeuf"
"11","431","6 jaunes d'oeuf"
"11","449","2 jaunes d'oeuf"
"11","531","1 jaune d'oeuf"
"11","550","4 jaunes d'oeuf"
"11","573","1 jaune d'oeuf"
"11","634","3 jaunes d'oeuf"
"11","639","1 jaune d'oeuf"
"11","644","2 jaunes d'oeuf"
"11","659","4 jaunes d'oeuf"
"11","672","1 jaune d'oeuf"
"11","686","1 jaune d'oeuf"
"11","693","1 jaune d'oeuf"
"11","703","1 jaune d'oeuf"
"11","708","2 jaunes d'oeuf"
"11","725","1 jaune d'oeuf"
"11","742","3 jaunes d'oeuf"
"11","751","2 jaunes d'oeuf"
"11","759","2 jaunes d'oeuf"
"11","837","1 jaune d'oeuf"
"11","880","4 jaunes d'oeuf"
"11","890","1 jaune d'oeuf"
"11","931","2 jaunes d'oeuf"
"11","941","1 jaune d'oeuf"
"11","947","1 jaune d'oeuf"
"11","949","1 jaune d'oeuf"
"11","984","2 jaunes d'oeuf"
"12","0","25 cl de vin blanc"
"12","33","10 cl de vin blanc"
"12","45","12.5 cl de vin blanc"
"12","114","20 cl de vin blanc"
"12","136","25 cl de vin blanc"
"12","151","vin blanc"
"12","166","15 cl de vin blanc"
"12","177","15 cl de vin blanc"
"12","189","2 verres de vin blanc"
"12","200","1 verre de vin blanc (20 cl environ)"
"12","212","50 cl de vin blanc"
"12","240","2 verres de vin blanc (vin des Abymes)"
"12","254","1 verre de vin blanc"
"12","255","25 cl de vin blanc"
"12","314","30 cl de vin blanc (Riesling)"
"12","320","15 cl de vin blanc"
"12","327","20 cl de vin blanc"
"12","335","1 verre de vin blanc"
"12","446","15 cl de vin blanc"
"12","452","25 cl de vin blanc"
"12","495","1 verre de vin blanc"
"12","499","85 g de vin blanc"
"12","530","5 cl de vin blanc"
"12","559","1 petit verre de vin blanc"
"12","571","1 verre de vin blanc"
"12","600","20 cl de vin blanc"
"12","699","20 cl de vin blanc"
"12","717","12 cl de vin blanc"
"12","822","1 verre de vin blanc"
"12","829","25 cl de vin blanc"
"12","856","25 cl de vin blanc"
"12","863","1 verre de vin blanc"
"12","904","15 cl de vin blanc"
"12","906","20 cl de vin blanc"
"12","946","20 cl de vin blanc de cuisine"
"13","1","1 paquet de lasagnes"
"13","135","lasagnes"
"13","236","5 plaques de lasagnes"
"13","346","8 feuilles de lasagnes"
"13","377","1 boîte de lasagnes précuites"
"13","658","1 paquet de lasagnes rayon frais"
"13","779","lasagnes sèches ou fraîches"
"13","787","  de lasagnes"
"13","874","1 paquet de lasagnes"
"13","888","1 paquet de lasagnes (500 g)"
"14","1","800 g de purée de tomate"
"14","298","1 bouteille de purée de tomate  (passata)"
"15","1","2 feuilles de laurier"
"15","67","1 feuille de laurier"
"15","68","3 feuilles de laurier"
"15","86","1 feuille de laurier"
"15","136","1 feuille de laurier"
